Date,Last Px,P/C
6/1/11,39.52,1.6183
5/31/11,40.5,0.9309
5/27/11,39.71,0.7727
5/26/11,39.6,1.0438
5/25/11,39.93,1.3514
5/24/11,39.28,1.6227
5/23/11,38.47,1.4618
5/20/11,39.47,0.9837
5/19/11,39.07,1.1221
5/18/11,39.5,0.7585
5/17/11,38.55,1.0013
5/16/11,38.51,1.0682
5/13/11,39.44,1.0082
5/12/11,39.28,1.1588
5/11/11,39.35,1.401
5/10/11,41.08,1.3368
5/9/11,40.87,0.7564
5/6/11,38.87,1.0562
5/5/11,39.32,1.4871
5/4/11,43.26,1.3333
5/3/11,44.08,1.4401
5/2/11,44.93,0.4701
4/29/11,45.15,0.5536
4/28/11,44.83,0.739
4/27/11,45.02,
4/26/11,44.48,0.6575
4/25/11,44.53,
4/21/11,44.57,0.613
4/20/11,44.22,0.7928
4/19/11,42.95,1.3371
4/18/11,42.88,0.7387
4/15/11,43.71,0.7753
4/14/11,43.28,1.0461
4/13/11,42.75,0.4302
4/12/11,42.3,0.8104
4/11/11,43.64,0.7095
4/8/11,45.15,0.6489
4/7/11,43.99,0.5134
4/6/11,43.37,0.6593
4/5/11,43.1,0.6507
4/4/11,43.26,0.8688
4/1/11,43.17,0.7606
3/31/11,42.6,0.6059
3/30/11,41.66,1.0137
3/29/11,41.83,0.8786
3/28/11,41.42,0.8265
3/25/11,42.18,0.7656
3/24/11,42.05,0.9637
3/23/11,42.11,0.6864
3/22/11,41.93,0.3272
3/21/11,41.13,0.5147
3/18/11,40.97,0.5428
3/17/11,40.6921,0.3561
3/16/11,39.679,0.5048
3/15/11,39.39,0.4799
3/14/11,40.91,0.3665
3/11/11,40.69,0.3857
3/10/11,41.4,0.7362
3/9/11,42.05,0.937
3/8/11,42.31,1.0621
3/7/11,42.37,0.5857
3/4/11,42.33,0.392
3/3/11,41.18,0.6574
3/2/11,41.39,0.6735
3/1/11,40.48,0.401
2/28/11,39.19,0.5623
2/25/11,39.68,0.3778
2/24/11,38.97,0.5472
2/23/11,39.8,0.4957
2/22/11,38.49,0.3934
2/18/11,36.36,0.723
2/17/11,36.06,0.509
2/16/11,35.53,0.456
2/15/11,35.39,1.4521
2/14/11,35.88,0.5731
2/11/11,36.05,0.4299
2/10/11,36.54,0.9446
2/9/11,36.5,0.5621
2/8/11,36.64,0.5312
2/7/11,36.66,0.6993
2/4/11,37.34,0.751
2/3/11,38.09,0.5033
2/2/11,38.18,0.4093
2/1/11,38.07,0.5243
1/31/11,38.61,0.3185
1/28/11,37.58,0.2163
1/27/11,35.94,0.8277
1/26/11,36.85,0.9157
1/25/11,36.27,1.508
1/24/11,36.93,1.1813
1/21/11,37.51,0.7327
1/20/11,37.57,1.6207
1/19/11,38.54,0.5731
1/18/11,38.73,0.6807
1/14/11,38.92,0.6185
1/13/11,38.65,1.7133
1/12/11,38.99,0.8952
1/11/11,38.88,1.1518
1/10/11,38.17,0.7281
1/7/11,37.67,1.701
1/6/11,37.68,0.7602
1/5/11,38.52,1.4974
1/4/11,38.08,1.4888
1/3/11,39.05,0.4701
12/31/10,39,0.6365
12/30/10,38.12,1.7809
12/29/10,38.82,1.2806
12/28/10,38.91,0.6526
12/27/10,38.71,0.5153
12/23/10,38.98,1.0717
12/22/10,38.64,0.926
12/21/10,38.29,0.6843
12/20/10,38.05,0.7739
12/17/10,37.81,0.8378
12/16/10,37.765,1.0984
12/15/10,37.99,0.9318
12/14/10,37.9,0.6481
12/13/10,37.89,0.7607
12/10/10,37.66,1.2655
12/9/10,37.94,1.8077
12/8/10,37.96,1.132
12/7/10,37.8,1.3295
12/6/10,38.22,0.8432
12/3/10,38.31,0.7048
12/2/10,37.77,0.6261
12/1/10,37.2,0.6506
11/30/10,36.04,0.5356
11/29/10,36.78,1.0515
11/26/10,35.97,0.3828
11/24/10,36.08,0.5081
11/23/10,34.95,0.5727
11/22/10,35.05,0.9635
11/19/10,35.22,0.8756
11/18/10,35.5,0.7862
11/17/10,34.73,0.8014
11/16/10,35.45,1.4364
11/15/10,36.5,0.8938
11/12/10,36.47,0.7756
11/11/10,37.84,0.4449
11/10/10,38.04,0.7079
11/9/10,37.05,0.6412
11/8/10,37.53,0.3819
11/5/10,37.65,0.9558
11/4/10,37.49,1.0263
11/3/10,36.74,0.6383
11/2/10,36.27,0.7074
11/1/10,35.81,0.6651
10/29/10,35.17,0.5184
10/28/10,35.39,0.5575
10/27/10,35.42,1.4294
10/26/10,35.68,1.1048
10/25/10,35.57,0.488
10/22/10,35.49,1.2389
10/21/10,34.85,0.8828
10/20/10,35.59,1.3242
10/19/10,34.62,0.9834
10/18/10,36.28,0.4885
10/15/10,35.47,0.8332
10/14/10,36,1.144
10/13/10,36.16,0.5111
10/12/10,35.65,0.4942
10/11/10,35.6,0.4176
10/8/10,36.15,0.5386
10/7/10,35.46,0.855
10/6/10,36.28,0.9022
10/5/10,36.09,0.4544
10/4/10,35.59,0.8664
10/1/10,35.63,0.6381
9/30/10,34.84,0.8648
9/29/10,33.94,1.1684
9/28/10,33.19,0.7341
9/27/10,33.24,0.9432
9/24/10,33.4,1.2791
9/23/10,32.67,0.7528
9/22/10,32.58,0.7934
9/21/10,32.65,0.8819
9/20/10,33.219,0.5377
9/17/10,32.65,0.6261
9/16/10,32.98,1.029
9/15/10,33.49,1.5513
9/14/10,33.89,0.6667
9/13/10,34.03,0.8836
9/10/10,33.77,1.5873
9/9/10,32.89,1.2657
9/8/10,33.14,1.048
9/7/10,32.77,0.8676
9/3/10,33.09,0.7
9/2/10,33.39,0.5579
9/1/10,32.95,1.0338
8/31/10,31.92,0.7666
8/30/10,33.02,0.8159
8/27/10,33.57,0.8136
8/26/10,32.62,0.5749
8/25/10,32.37,0.7978
8/24/10,31.77,1.0891
8/23/10,32.43,0.6853
8/20/10,32.95,1.1322
8/19/10,33.25,0.6382
8/18/10,33.68,0.5127
8/17/10,33.87,0.3766
8/16/10,33.61,0.6757
8/13/10,33.79,0.5831
8/12/10,33.92,1.128
8/11/10,34.74,0.9467
8/10/10,35.87,1.9716
8/9/10,36.53,1.6913
8/6/10,36.2,1.346
8/5/10,36.71,0.9631
8/4/10,36.9,1.1464
8/3/10,36.91,0.7856
8/2/10,36.48,0.875
7/30/10,35.34,0.9505
7/29/10,35.06,0.8043
7/28/10,34.36,0.4064
7/27/10,34.67,0.5595
7/26/10,35.35,0.4634
7/23/10,35.39,0.7149
7/22/10,35.42,0.79
7/21/10,34.2,0.5786
7/20/10,34.82,0.8336
7/19/10,34.46,0.7925
7/16/10,34.16,1.4526
7/15/10,34.58,2.1652
7/14/10,34.66,1.1573
7/13/10,34.74,0.6843
7/12/10,33.78,1.1352
7/9/10,34.34,1.0516
7/8/10,34.23,0.8086
7/7/10,33.65,1.1803
7/6/10,32.61,0.6063
7/2/10,32.6,0.9692
7/1/10,32.87,0.8038
6/30/10,33.96,0.6092
6/29/10,34.17,0.7438
6/28/10,35.21,0.3528
6/25/10,35.66,0.3991
6/24/10,34.39,0.9181
6/23/10,34.24,0.7841
6/22/10,35,1.0804
6/21/10,35.33,0.8133
6/18/10,35.41,0.886
6/17/10,35.14,0.5551
6/16/10,35.49,0.3414
6/15/10,35.23,0.8002
6/14/10,34.33,0.5234
6/11/10,34.23,0.7269
6/10/10,34.77,0.7149
6/9/10,33.95,0.6958
6/8/10,33.19,0.6729
6/7/10,32.59,0.5579
6/4/10,32.68,0.6291
6/3/10,34.26,0.4922
6/2/10,33.79,0.6758
6/1/10,33.18,0.6097
5/28/10,34.039,0.6122
5/27/10,34.31,0.3636
5/26/10,32.59,0.7394
5/25/10,31.85,0.5203
5/24/10,32.17,1.2902
5/21/10,32.27,0.5608
5/20/10,32.2,0.6542
5/19/10,33.51,0.7767
5/18/10,33.47,0.5781
5/17/10,33.88,0.5344
5/14/10,34.81,1.3354
5/13/10,36.13,0.7432
5/12/10,36.77,0.5444
5/11/10,36.76,1.1452
5/10/10,37.23,0.8391
5/7/10,36.31,0.8381
5/6/10,36.9599,1.1677
5/5/10,38.31,1.3016
5/4/10,39.7,2.2764
5/3/10,41.46,0.8351
4/30/10,41.33,1.3297
4/29/10,41.04,0.7187
4/28/10,39.97,1.3675
4/27/10,39.37,1.4606
4/26/10,40.35,0.9794
4/23/10,40.95,0.5722
4/22/10,40.3,0.7334
4/21/10,40.27,0.6245
4/20/10,40.3,1.0776
4/19/10,40.11,1.6355
4/16/10,40.6,0.9495
4/15/10,41.71,0.5959
4/14/10,41.76,0.7538
4/13/10,40.89,0.7319
4/12/10,40.93,0.949
4/9/10,41.17,0.5149
4/8/10,41.44,1.2827
4/7/10,41.52,0.8583
4/6/10,42.02,0.6148
4/5/10,42.07,1.1234
4/1/10,41.24,1.1397
3/31/10,40.29,1.1683
3/30/10,39.95,1.2897
3/29/10,39.96,0.6956
3/26/10,38.83,0.9349
3/25/10,38.9,0.8202
3/24/10,38.94,0.8463
3/23/10,39.7,1.147
3/22/10,39.56,0.8658
3/19/10,39.2,0.7764
3/18/10,39.92,0.5452
3/17/10,40.23,0.5695
3/16/10,39.79,1.3081
3/15/10,38.83,1.7121
3/12/10,39.51,0.3787
3/11/10,40.05,0.9178
3/10/10,39.9,1.5967
3/9/10,39.55,0.721
3/8/10,39.79,1.3517
3/5/10,39.85,1.0841
3/4/10,39.15,0.8205
3/3/10,39.4,0.7361
3/2/10,38.8,0.9619
3/1/10,38.35,0.9107
2/26/10,38.82,1.6896
2/25/10,38.11,1.4478
2/24/10,38.99,0.8918
2/23/10,38.33,0.7606
2/22/10,39.03,0.8999
2/19/10,39.09,0.5942
2/18/10,38.73,0.8224
2/17/10,37.97,0.6019
2/16/10,37.79,0.4499
2/12/10,36.31,1.3937
2/11/10,36.78,0.7431
2/10/10,36.51,0.8799
2/9/10,36.21,0.6176
2/8/10,35.09,0.6475
2/5/10,35.21,1.0657
2/4/10,35.8,1.1287
2/3/10,37.65,1.6221
2/2/10,37.5284,0.5264
2/1/10,36.72,0.48
1/29/10,35.64,1.4003
1/28/10,36.16,1.0767
1/27/10,36.08,0.6592
1/26/10,36.5,0.9527
1/25/10,36.81,0.2881
1/22/10,36.34,0.9203
1/21/10,37.24,0.5718
1/20/10,37.89,1.4734
1/19/10,38.93,0.7362
1/15/10,38.4,0.8912
1/14/10,39.06,0.8041
1/13/10,39.21,1.0314
1/12/10,39.63,0.9281
1/11/10,40.54,0.8751
1/8/10,40.93,0.8714
1/7/10,40.72,1.1841
1/6/10,40.97,0.9324
1/5/10,40.41,0.8291
1/4/10,40.27,0.5307
12/31/09,39.28,0.6007
12/30/09,39.14,1.0925
12/29/09,38.84,0.5226
12/28/09,38.86,0.7809
12/24/09,38.2,0.8556
12/23/09,37.74,0.5645
12/22/09,36.56,1.6308
12/21/09,36.16,1.1183
12/18/09,36.66,1.4331
12/17/09,36.36,1.0105
12/16/09,36.74,0.6695
12/15/09,35.93,0.7468
12/14/09,35.58,0.9786
12/11/09,35.48,1.0797
12/10/09,35.73,0.9696
12/9/09,35.87,1.049
12/8/09,36.85,0.7441
12/7/09,37.49,0.8584
12/4/09,38.33,0.9413
12/3/09,38.52,0.8662
12/2/09,38.84,1.0079
12/1/09,39.62,0.7744
11/30/09,39.15,0.4293
11/27/09,38.5,0.7899
11/25/09,39.5,0.6251
11/24/09,38.58,0.5508
11/23/09,39.38,0.7617
11/20/09,39.42,0.8552
11/19/09,39.66,0.7908
11/18/09,40.67,0.8435
11/17/09,40.48,0.5235
11/16/09,40.29,1.0287
11/13/09,39.12,0.4946
11/12/09,39.27,0.8996
11/11/09,40.55,0.7204
11/10/09,40.41,0.9232
11/9/09,40.5,0.569
11/6/09,39.7,0.7644
11/5/09,40.8,0.5714
11/4/09,40.99,1.0683
11/3/09,40.62,0.8811
11/2/09,39.97,0.8761
10/30/09,39.32,1.093
10/29/09,40.9,1.1011
10/28/09,39.46,1.6636
10/27/09,40.59,1.1527
10/26/09,40.13,1.7888
10/23/09,40.91,0.7377
10/22/09,41.47,1.0687
10/21/09,41.33,0.4328
10/20/09,40.39,0.7584
10/19/09,40.76,1.0593
10/16/09,40.45,0.6613
10/15/09,39.91,0.4371
10/14/09,38.61,0.609
10/13/09,38.15,0.7122
10/12/09,37.69,0.4833
10/9/09,37.16,1.2638
10/8/09,36.68,0.6234
10/7/09,35.96,0.8228
10/6/09,36.54,0.3181
10/5/09,36.18,0.728
10/2/09,35.87,0.9184
10/1/09,36.23,0.1714
9/30/09,36.19,0.6648
9/29/09,34.31,0.6245
9/28/09,34.51,0.5686
9/25/09,34,0.4506
9/24/09,33.97,1.2765
9/23/09,35.13,1.0524
9/22/09,36.98,0.5893
9/21/09,35.85,1.3612
9/18/09,37.12,1.4361
9/17/09,37.49,1.2078
9/16/09,37.43,1.1554
9/15/09,36.7,1.2264
9/14/09,35.71,1.1482
9/11/09,35.82,1.4801
9/10/09,37.37,1.3838
9/9/09,36.94,1.1556
9/8/09,36.94,1.3171
9/4/09,35.13,2.2226
9/3/09,35.32,1.5175
9/2/09,35.18,1.1809
9/1/09,35.27,1.6405
8/31/09,36.05,1.3336
8/28/09,37.66,2.7436
8/27/09,37.72,1.1451
8/26/09,36.95,3.8004
8/25/09,37.17,1.7252
8/24/09,38.3,0.6638
8/21/09,38.23,0.7423
8/20/09,37.67,0.6842
8/19/09,38.12,1.7073
8/18/09,36.86,1.953
8/17/09,35.52,0.6822
8/14/09,36.03,1.8491
8/13/09,37.8,1.3733
8/12/09,37.35,1.4606
8/11/09,36.86,1.8689
8/10/09,37.71,1.0272
8/7/09,37.65,2.4901
8/6/09,38.27,1.4033
8/5/09,38.2,0.8636
8/4/09,37.97,1.8992
8/3/09,37.92,0.657
7/31/09,36.81,1.7373
7/30/09,35.49,1.6066
7/29/09,33.47,0.2074
7/28/09,35.76,1.8369
7/27/09,36.32,1.1504
7/24/09,36.221,0.7184
7/23/09,35.79,0.7532
7/22/09,34.81,1.418
7/21/09,34.94,0.9861
7/20/09,34.83,0.7735
7/17/09,34.24,0.8769
7/16/09,33.56,0.8931
7/15/09,33.47,0.7464
7/14/09,32.11,1.1403
7/13/09,32.37,1.1747
7/10/09,32.377,1.2719
7/9/09,32.77,1.0935
7/8/09,32.57,1.612
7/7/09,33.81,1.4559
7/6/09,34.71,0.8198
7/2/09,36.05,1.1806
7/1/09,37.46,1.0534
6/30/09,37.93,0.8107
6/29/09,38.67,1.378
6/26/09,37.51,1.3967
6/25/09,38.05,0.9966
6/24/09,37.09,2.3657
6/23/09,37.41,3.2067
6/22/09,36.25,1.1433
6/19/09,37.97,0.9961
6/18/09,38.85,0.7914
6/17/09,38.7,1.0338
6/16/09,38.51,0.9603
6/15/09,38.52,1.2854
6/12/09,39.43,1.428
6/11/09,39.68,1.2249
6/10/09,38.97,0.7053
6/9/09,38.19,0.9423
6/8/09,37.54,0.438
6/5/09,37.4,1.0754
6/4/09,37.69,0.6058
6/3/09,36.25,1.1718
6/2/09,37.61,0.4457
6/1/09,37.43,0.5241
5/29/09,36.4,0.4332
5/28/09,35.34,0.543
5/27/09,34.582,0.7746
5/26/09,34.11,0.7891
5/22/09,33.7,0.7973
5/21/09,33.38,1.0281
5/20/09,33.87,0.9111
5/19/09,32.79,1.5356
5/18/09,32.71,0.653
5/15/09,31.3,0.9005
5/14/09,32.4,0.7999
5/13/09,32.19,0.6472
5/12/09,32.63,0.7122
5/11/09,32.29,0.8808
5/8/09,32.49,0.6816
5/7/09,31.49,0.4446
5/6/09,31.43,0.2921
5/5/09,30.15,0.7872
5/4/09,30.56,0.7073
5/1/09,29.62,0.7982
4/30/09,28.63,0.8414
4/29/09,28.56,0.8411
4/28/09,27.85,0.814
4/27/09,28.08,0.7988
4/24/09,28.9,0.4818
4/23/09,27.88,2.2514
4/22/09,27.34,0.6159
4/21/09,27.33,1.1979
4/20/09,27.22,0.675
4/17/09,29.45,0.9203
4/16/09,29.29,0.895
4/15/09,29.31,1.3986
4/14/09,29.21,0.7393
4/13/09,29.68,0.8539
4/9/09,30.69,1.0429
4/8/09,29.49,1.0773
4/7/09,28.94,0.7424
4/6/09,30.23,0.7721
4/3/09,30.93,1.5039
4/2/09,30.98,0.73
4/1/09,28.58,1.0219
3/31/09,29.05,0.8843
3/30/09,28.7,1.0224
3/27/09,30.75,0.8525
3/26/09,32.02,0.9943
3/25/09,31.21,1.0375
3/24/09,31.61,1.0908
3/23/09,31.78,0.5699
3/20/09,30.76,0.5488
3/19/09,30.36,0.5383
3/18/09,29.61,0.9241
3/17/09,29.44,0.6484
3/16/09,28.25,1.2451
3/13/09,27.63,0.6004
3/12/09,28.231,0.7819
3/11/09,26.3,0.9037
3/10/09,27.83,0.7657
3/9/09,28.65,0.6495
3/6/09,27.99,0.7405
3/5/09,26.56,1.3625
3/4/09,27.61,0.4063
3/3/09,25.39,0.644
3/2/09,24.48,0.8015
2/27/09,27.05,0.8291
2/26/09,27.23,0.4199
2/25/09,26,0.5593
2/24/09,24.44,0.6484
2/23/09,23.32,0.5749
2/20/09,24.35,1.5541
2/19/09,24.28,0.7008
2/18/09,22.86,1.8005
2/17/09,23.46,0.5778
2/13/09,25.6,0.7444
2/12/09,26.13,0.7801
2/11/09,26.08,0.9903
2/10/09,26.91,0.6614
2/9/09,28.25,0.9128
2/6/09,28.2,1.0285
2/5/09,28.81,0.3373
2/4/09,28.27,1.4549
2/3/09,28.87,0.6085
2/2/09,28.4,1.4466
1/30/09,29.22,1.1448
1/29/09,29.22,0.7078
1/28/09,29.75,0.7604
1/27/09,29.5,1.2668
1/26/09,32.14,0.8726
1/23/09,32.33,0.7511
1/22/09,30.02,0.9501
1/21/09,31.03,0.5526
1/20/09,28.66,1.0823
1/16/09,29.86,1.5512
1/15/09,30.18,1.2819
1/14/09,31.23,0.8835
1/13/09,31.84,0.5689
1/12/09,30.65,0.7882
1/9/09,32.37,0.7121
1/8/09,33.2,0.7281
1/7/09,33.27,0.7494
1/6/09,37.25,0.8569
1/5/09,37.3,0.9156
1/2/09,35.63,0.6521
12/31/08,33.1,0.4003
12/30/08,30.2,0.8947
12/29/08,30.92,0.7161
12/26/08,29.1,0.672
12/24/08,29.024,0.4391
12/23/08,30,0.581
12/22/08,30.63,0.9016
12/19/08,33.06,0.874
12/18/08,32.73,0.7032
12/17/08,34.81,0.8557
12/16/08,36.44,1.2128
12/15/08,36.841,0.5672
12/12/08,38.1,0.5776
12/11/08,38.64,0.828
12/10/08,35.81,1.521
12/9/08,34.45,0.6388
12/8/08,36.12,0.7452
12/5/08,34.25,0.9345
12/4/08,35.41,0.7778
12/3/08,38.05,1.1426
12/2/08,38.5,1.2938
12/1/08,39.89,0.5785
11/28/08,42.09,0.8513
11/26/08,44.54,0.4732
11/25/08,41.36,1.113
11/24/08,44.13,0.7879
11/21/08,41,1.3526
11/20/08,39.55,1.2892
11/19/08,43.26,1.4129
11/18/08,44.77,1.3584
11/17/08,45.16,0.4958
11/14/08,46.18,0.4989
11/13/08,49,0.9018
11/12/08,45.75,1.0671
11/11/08,48.11,0.9683
11/10/08,51.23,0.7142
11/7/08,50.04,0.6525
11/6/08,50.15,1.4216
11/5/08,53.84,1.1671
11/4/08,57.38,1.909
11/3/08,52.49,1.9316
10/31/08,55.59,1.379
10/30/08,54,0.7562
10/29/08,55.68,0.6172
10/28/08,53.22,0.5437
10/27/08,50.85,0.3445
10/24/08,53,1.3702
10/23/08,56.6,0.9524
10/22/08,54.93,2.6463
10/21/08,58.77,1.4506
10/20/08,61.8,0.9277
10/17/08,59.37,1.9929
10/16/08,59.34,1.6877
10/15/08,60.73,1.8367
10/14/08,65.03,2.5864
10/13/08,67.78,1.8498
10/10/08,66.5,1.7505
10/9/08,69.6,3.9838
10/8/08,72.26,1.2643
10/7/08,72.49,1.0365
10/6/08,71.61,1.2858
10/3/08,75.25,1.2267
10/2/08,75.82,1.5171
10/1/08,79.59,1.4346
9/30/08,82.01,1.9252
9/29/08,77.09,2.2098
9/26/08,86.21,1.4997
9/25/08,86.69,0.7863
9/24/08,84.86,0.9851
9/23/08,86.13,0.6686
9/22/08,87.62,1.6315
9/19/08,82.63,0.9371
9/18/08,79.17,1.2788
9/17/08,77.5,1.0962
9/16/08,74.99,1.7184
9/15/08,76.3,1.943
9/12/08,81.49,0.6516
9/11/08,81.49,2.1114
9/10/08,82.97,1.167
9/9/08,82.35,1.8887
9/8/08,85.93,1.6555
9/5/08,86.06,1.1167
9/4/08,87.02,1.145
9/3/08,88.44,2.3743
9/2/08,89.19,3.1423
8/29/08,92.87,0.9322
8/28/08,93.39,1.7351
8/27/08,95.66,0.9235
8/26/08,93.9,0.8273
8/25/08,93.1,1.7139
8/22/08,92.54,1.3384
8/21/08,98.21,1.2181
8/20/08,93.98,2.087
8/19/08,92.74,1.2686
8/18/08,91.26,0.7799
8/15/08,91.8,1.9377
8/14/08,92.74,1.7086
8/13/08,93.75,0.9607
8/12/08,91.49,1.7058
8/11/08,92.51,2.623
8/8/08,92.68,1.4522
8/7/08,96.4401,0.8379
8/6/08,95.42,1.2535
8/5/08,95.59,2.5918
8/4/08,97.52,0.8088
8/1/08,101.04,0.4683
7/31/08,99.99,0.7523
7/30/08,102.13,0.9323
7/29/08,98.04,1.7399
7/28/08,100.54,0.5947
7/25/08,99.27,1.4678
7/24/08,101.46,0.7423
7/23/08,100.02,1.403
7/22/08,103.32,2.3723
7/21/08,106.67,1.0936
7/18/08,104.44,3.004
7/17/08,105.53,2.7511
7/16/08,109.25,1.5534
7/15/08,112.39,2.4143
7/14/08,117.48,1.507
7/11/08,117.39,1.1396
7/10/08,114.34,1.2781
7/9/08,109.65,4.1236
7/8/08,109.92,3.0352
7/7/08,114.95,4.5612
7/3/08,116.82,2.3884
7/2/08,116.84,1.2612
7/1/08,114.59,3.1153
6/30/08,113.66,1.4445
6/27/08,113.75,1.4768
6/26/08,113.12,1.702
6/25/08,108.5,2.1062
6/24/08,110.95,2.948
6/23/08,110.92,1.3693
6/20/08,109.14,1.2368
6/19/08,106.91,1.1386
6/18/08,110.89,2.4266
6/17/08,108.68,2.2554
6/16/08,108.99,1.6663
6/13/08,109.2,1.4744
6/12/08,111.27,2.0656
6/11/08,110.99,1.3071
6/10/08,107.02,2.8273
6/9/08,109.05,1.5831
6/6/08,112.17,1.1356
6/5/08,103.95,1.376
6/4/08,98.98,2.3683
6/3/08,100.65,1.4949
6/2/08,103.05,1.0746
5/30/08,103.06,1.79
5/29/08,102.26,1.3755
5/28/08,105.92,1.6281
5/27/08,104.26,2.0371
5/23/08,106.95,2.7352
5/22/08,105.63,1.0271
5/21/08,108.31,1.6218
5/20/08,104.3,1.2551
5/19/08,102.8,0.595
5/16/08,102.27,1.4058
5/15/08,100.21,1.9438
5/14/08,100.22,2.0498
5/13/08,101.71,2.0155
5/12/08,100.11,3.0989
5/9/08,102.12,2
5/8/08,100.66,2.6805
5/7/08,99.8,2.223
5/6/08,98.38,1.3865
5/5/08,96.74,2.4248
5/2/08,93.4,0.8914
5/1/08,90.38,1.0778
4/30/08,92.5,2.8797
4/29/08,92.99,6.3016
4/28/08,95.69,2.2934
4/25/08,95.66,2.3225
4/24/08,93.2,2.4703
4/23/08,95.18,2.9729
4/22/08,95.08,1.5454
4/21/08,94.38,1.7632
4/18/08,93.79,1.3532
4/17/08,92.37,1.6072
4/16/08,92.15,1.1882
4/15/08,91.44,1.6251
4/14/08,89.64,2.0282
4/11/08,88.48,3.3489
4/10/08,88.18,0.8945
4/9/08,88.9,1.5609
4/8/08,87.19,3.9896
4/7/08,86.93,1.2573
4/4/08,84.88,2.3901
4/3/08,83.65,2.7281
4/2/08,83.78,1.7154
4/1/08,81.06,1.7793
3/31/08,81.36,2.8454
3/28/08,84.37,2.3702
3/27/08,85.73,2.3753
3/26/08,84.81,4.4012
3/25/08,81.47,2.1007
3/24/08,80.26,1.6408
3/20/08,81.3,4.1737
3/19/08,82.29,1.5544
3/18/08,85.8,2.8002
3/17/08,83.3,3.8556
3/14/08,86.51,8.435
3/13/08,87.21,2.7135
3/12/08,86.92,4.0089
3/11/08,86.34,5.6509
3/10/08,85.63,1.8565
3/7/08,83.73,2.4012
3/6/08,83.89,2.2071
3/5/08,83.3,2.9671
3/4/08,79.4,2.5524
3/3/08,81.32,2.6974
2/29/08,80.42,2.3632
2/28/08,81.48,1.5616
2/27/08,78.92,1.8799
2/26/08,80.1,1.6522
2/25/08,78.7362,1.6317
2/22/08,78.6,1.2211
2/21/08,77.33,2.1357
2/20/08,79.32,1.7826
2/19/08,78.81,2.2027
2/15/08,75.93,1.0976
2/14/08,75.76,1.6508
2/13/08,74.11,
2/12/08,73.59,1.4184
2/11/08,74.55,1.6115
2/8/08,72.9,2.3287
2/7/08,69.8,10.9569
2/6/08,69.02,22.6206
2/5/08,70.15,4.7627
2/4/08,71.37,5.5156
2/1/08,70.47,8.0318
1/31/08,72.35,3.9569
1/30/08,73.08,3.9184
1/29/08,72.98,3.9503
1/28/08,72.35,8.6659
1/25/08,71.9126,1.8278
1/24/08,70.93,3.1117
1/23/08,69.5,2.1283
1/22/08,70.55,2.6792
1/18/08,71.54,0.9986
1/17/08,71.03,5.0247
1/16/08,71.85,3.1456
1/15/08,72.78,10.2196
1/14/08,74.25,3.2127
1/11/08,73.09,2.0475
1/10/08,74.02,3.1669
1/9/08,75.25,2.3278
1/8/08,76.06,2.1815
1/7/08,75.5,4.1744
1/4/08,77.31,2.2301
1/3/08,78.37,1.1699
1/2/08,78.47,0.9017
12/31/07,75.76,1.0166
12/28/07,75.89,1.6819
12/27/07,76.25,0.5043
12/26/07,75.91,0.8022
12/24/07,73.95,0.376
12/21/07,73.8,1.3286
12/20/07,72.1,3.1261
12/19/07,72.15,4.0707
12/18/07,71.11,2.4365
12/17/07,71.89,5.145
12/14/07,72.26,2.2471
12/13/07,73.17,7.4389
12/12/07,73.9,2.828
12/11/07,70.26,1.155
12/10/07,69.36,2.5056
12/7/07,69.43,2.9333
12/6/07,71.02,2.3445
12/5/07,68.69,2.2304
12/4/07,69.4,1.6117
12/3/07,70.7,1.0622
11/30/07,69.91,2.5559
11/29/07,71.64,3.651
11/28/07,71.8,2.9695
11/27/07,74.3,4.7038
11/26/07,76.25,2.7245
11/23/07,76.76,2.1647
11/21/07,76.44,5.138
11/20/07,77.34,1.9929
11/19/07,74.49,2.4755
11/16/07,73.9,0.7005
11/15/07,72.3,6.6947
11/14/07,72.6,2.7785
11/13/07,70.93,2.7178
11/12/07,72.77,3.6535
11/9/07,74.77,4.5638
11/8/07,74.08,2.4009
11/7/07,74.48,1.5799
11/6/07,75.34,1.3697
11/5/07,73.54,2.9463
11/2/07,74.35,1.7331
11/1/07,72.17,1.2627
10/31/07,73.27,1.814
10/30/07,69.54,2.5318
10/29/07,72.5,2.3497
10/26/07,71.17,2.314
10/25/07,70.12,2.2921
10/24/07,67.98,2.1678
10/23/07,65.83,2.6289
10/22/07,66.54,5.1732
10/19/07,67.14,4.1913
10/18/07,68.17,3.2119
10/17/07,66.63,1.4621
10/16/07,66.98,1.8863
10/15/07,65.89,1.3786
10/12/07,64,2.5367
10/11/07,63.59,2.1339
10/10/07,62.4,3.7333
10/9/07,61.4,2.3455
10/8/07,60.76,2.9073
10/5/07,62.28,1.9264
10/4/07,62.61,2.2638
10/3/07,61.29,3.2095
10/2/07,61.63,3.6504
10/1/07,61.59,2.4252
9/28/07,62.55,4.3868
9/27/07,63.44,4.7964
9/26/07,61.7,2.7709
9/25/07,61.07,3.9892
9/24/07,61.82,2.2444
9/21/07,62.14,2.6542
9/20/07,62.65,8.3784
9/19/07,61.82,2.6472
9/18/07,62.05,3.178
9/17/07,60.67,3.5923
9/14/07,59.79,1.3964
9/13/07,60.17,1.2444
9/12/07,60,5.2417
9/11/07,58.96,5.0399
9/10/07,58.79,1.7201
